received_times,all_data.zipcode_of_incident,all_data.unit_type
589.2666667,94131,MEDIC
1282.983333,94131,MEDIC
589.2666667,94131,RESCUE CAPTAIN
667.5833333,94131,TRUCK
589.2666667,94131,ENGINE
653.3666667,94131,MEDIC
434.1,94131,MEDIC
915.8833333,94131,MEDIC
1282.983333,94131,ENGINE
434.1,94131,ENGINE
653.3666667,94131,ENGINE
838.3166667,94131,CHIEF
908.5333333,94131,MEDIC
915.8833333,94131,ENGINE
838.3166667,94131,ENGINE
1097.966667,94131,TRUCK
1097.966667,94131,ENGINE
1062.166667,94131,PRIVATE
467.5166667,94131,ENGINE
693.8333333,94131,MEDIC
467.5166667,94131,MEDIC
774.4166667,94131,MEDIC
297.6,94131,MEDIC
1062.166667,94131,MEDIC
1062.166667,94131,ENGINE
821.3166667,94131,RESCUE CAPTAIN
297.6,94131,ENGINE
1246.183333,94131,ENGINE
1097.966667,94131,CHIEF
888.9333333,94131,MEDIC
1038.55,94131,TRUCK
486.3333333,94131,MEDIC
1010.666667,94131,TRUCK
620.4333333,94131,MEDIC
620.4333333,94131,ENGINE
723.0833333,94131,MEDIC
1211.85,94131,ENGINE
1010.666667,94131,CHIEF
1211.85,94131,MEDIC
1010.666667,94131,ENGINE
785.9333333,94131,ENGINE
1412.783333,94131,MEDIC
785.9333333,94131,ENGINE
785.9333333,94131,PRIVATE
1002.683333,94131,MEDIC
1412.783333,94131,ENGINE
51.85,94131,RESCUE CAPTAIN
246.4166667,94131,MEDIC
51.85,94131,MEDIC
1371.25,94131,ENGINE
1410.266667,94131,ENGINE
679.2333333,94131,MEDIC
1410.266667,94131,PRIVATE
632.15,94131,TRUCK
1318.566667,94131,ENGINE
679.2333333,94131,ENGINE
1371.25,94131,MEDIC
51.85,94131,ENGINE
882.9666667,94132,MEDIC
484.65,94132,MEDIC
437.1333333,94132,ENGINE
437.1333333,94132,MEDIC
882.9666667,94132,ENGINE
1428.383333,94132,TRUCK
492.6666667,94132,MEDIC
1428.383333,94132,TRUCK
36.56666667,94132,ENGINE
1209.083333,94132,MEDIC
738.75,94132,ENGINE
1077.383333,94132,ENGINE
1428.383333,94132,ENGINE
1428.383333,94132,RESCUE SQUAD
190.9166667,94132,ENGINE
738.75,94132,MEDIC
716,94132,ENGINE
190.9166667,94132,MEDIC
1077.383333,94132,TRUCK
954,94132,MEDIC
1209.083333,94132,ENGINE
1428.383333,94132,CHIEF
716,94132,TRUCK
1077.383333,94132,CHIEF
716,94132,CHIEF
1428.383333,94132,ENGINE
1428.383333,94132,ENGINE
1428.383333,94132,MEDIC
1428.383333,94132,CHIEF
1428.383333,94132,CHIEF
1210.183333,94132,PRIVATE
1099.966667,94132,MEDIC
1054.05,94132,TRUCK
99.18333333,94132,MEDIC
1341.4,94132,ENGINE
566.3333333,94132,ENGINE
99.18333333,94132,ENGINE
995.9166667,94132,MEDIC
1341.4,94132,CHIEF
1054.05,94132,ENGINE
1186.916667,94132,ENGINE
680.7166667,94132,MEDIC
1341.4,94132,TRUCK
1099.966667,94132,ENGINE
1210.183333,94132,ENGINE
1186.916667,94132,TRUCK
728.9,94132,TRUCK
680.7166667,94132,ENGINE
749.6166667,94132,ENGINE
1186.916667,94132,CHIEF
749.6166667,94132,MEDIC
1210.183333,94132,RESCUE CAPTAIN
1054.05,94132,CHIEF
649.6833333,94132,TRUCK
429.5833333,94132,ENGINE
783.4666667,94132,ENGINE
601.3666667,94132,ENGINE
601.3666667,94132,MEDIC
521.75,94132,MEDIC
1132.033333,94132,MEDIC
580.2666667,94132,ENGINE
1008.183333,94132,PRIVATE
1008.183333,94132,ENGINE
1372.716667,94132,ENGINE
1174.4,94132,ENGINE
537.35,94132,MEDIC
521.75,94132,ENGINE
580.2666667,94132,MEDIC
783.4666667,94132,PRIVATE
1372.716667,94132,MEDIC
429.5833333,94132,MEDIC
1174.4,94132,MEDIC
618.0166667,94132,PRIVATE
1151.5,94132,MEDIC
1100.75,94132,ENGINE
1017.333333,94132,ENGINE
1280.233333,94132,MEDIC
156.5166667,94132,MEDIC
1339.9,94132,MEDIC
1151.5,94132,ENGINE
1280.233333,94132,ENGINE
472.35,94132,MEDIC
1017.333333,94132,MEDIC
140.4833333,94132,MEDIC
140.4833333,94132,ENGINE
156.5166667,94132,ENGINE
1299.516667,94132,PRIVATE
538.9333333,94132,ENGINE
1172.383333,94132,TRUCK
1299.516667,94132,ENGINE
1172.383333,94132,CHIEF
770.3166667,94132,ENGINE
626.0833333,94132,MEDIC
538.9333333,94132,MEDIC
770.3166667,94132,MEDIC
893.25,94132,MEDIC
1172.383333,94132,ENGINE
651.7166667,94132,ENGINE
893.25,94132,ENGINE
626.0833333,94132,ENGINE
1304.066667,94132,MEDIC
1433.866667,94132,ENGINE
915.1166667,94132,ENGINE
1304.066667,94132,ENGINE
915.1166667,94132,TRUCK
1433.866667,94132,MEDIC
915.1166667,94132,CHIEF
748.1833333,94132,MEDIC
843.4,94132,ENGINE
671.65,94132,ENGINE
92.85,94132,MEDIC
802.3,94132,PRIVATE
575,94132,ENGINE
92.85,94132,ENGINE
1378.4,94132,ENGINE
802.3,94132,ENGINE
575,94132,MEDIC
843.4,94132,MEDIC
966.6166667,94132,ENGINE
296.3166667,94132,ENGINE
1253.033333,94132,TRUCK
804,94132,ENGINE
1153.016667,94132,ENGINE
876.4333333,94132,ENGINE
1332.816667,94132,PRIVATE
1253.033333,94132,ENGINE
296.3166667,94132,MEDIC
876.4333333,94132,PRIVATE
966.6166667,94132,PRIVATE
1332.816667,94132,ENGINE
876.4333333,94132,PRIVATE
804,94132,MEDIC
1153.016667,94132,PRIVATE
1253.033333,94132,CHIEF
864.3166667,94132,CHIEF
1431.316667,94132,MEDIC
624.7,94132,ENGINE
620.9833333,94132,ENGINE
829.7833333,94132,ENGINE
620.9833333,94132,SUPPORT
620.9833333,94132,MEDIC
1308.85,94132,MEDIC
600,94132,CHIEF
620.9833333,94132,RESCUE CAPTAIN
1007.333333,94132,RESCUE CAPTAIN
344.0833333,94132,RESCUE CAPTAIN
805.6333333,94132,MEDIC
829.7833333,94132,MEDIC
620.9833333,94132,CHIEF
805.6333333,94132,ENGINE
1308.85,94132,ENGINE
864.3166667,94132,TRUCK
624.7,94132,MEDIC
1232.433333,94132,ENGINE
1007.333333,94132,MEDIC
620.9833333,94132,RESCUE SQUAD
1232.433333,94132,MEDIC
322.1,94132,MEDIC
282.8,94132,ENGINE
322.1,94132,ENGINE
620.9833333,94132,SUPPORT
344.0833333,94132,ENGINE
638.4333333,94132,ENGINE
600,94132,TRUCK
600,94132,ENGINE
864.3166667,94132,ENGINE
638.4333333,94132,MEDIC
282.8,94132,MEDIC
850.1666667,94132,MEDIC
620.9833333,94132,TRUCK
620.9833333,94132,TRUCK
344.0833333,94132,MEDIC
186.8166667,94132,ENGINE
294.85,94132,MEDIC
1212.283333,94132,ENGINE
1051.3,94132,MEDIC
1231.5,94132,MEDIC
1307.283333,94132,MEDIC
1333,94132,ENGINE
1231.5,94132,TRUCK
693.0333333,94132,MEDIC
1231.5,94132,ENGINE
294.85,94132,ENGINE
1213.833333,94132,ENGINE
1307.283333,94132,MEDIC
693.0333333,94132,MEDIC
899.15,94132,MEDIC
1309.433333,94132,ENGINE
693.0333333,94132,ENGINE
1212.283333,94132,MEDIC
1213.833333,94132,MEDIC
1333,94132,MEDIC
410.2,94132,PRIVATE
827.15,94132,ENGINE
789.3666667,94132,ENGINE
827.15,94132,MEDIC
1276.816667,94132,PRIVATE
410.2,94132,MEDIC
789.3666667,94132,MEDIC
1346.366667,94133,ENGINE
891.45,94133,ENGINE
751.0666667,94133,ENGINE
793.6166667,94133,ENGINE
1346.366667,94133,TRUCK
793.6166667,94133,CHIEF
793.6166667,94133,TRUCK
643.1333333,94133,ENGINE
911.5333333,94133,MEDIC
1361.1,94133,MEDIC
911.5333333,94133,ENGINE
751.0666667,94133,MEDIC
1212.216667,94133,MEDIC
1225.533333,94133,MEDIC
643.1333333,94133,TRUCK
1361.1,94133,MEDIC
63.3,94133,MEDIC
643.1333333,94133,CHIEF
1225.533333,94133,ENGINE
891.45,94133,MEDIC
1361.1,94133,ENGINE
1346.366667,94133,CHIEF
684.1666667,94133,ENGINE
69.83333333,94133,ENGINE
464.0833333,94133,MEDIC
1201.266667,94133,CHIEF
1161.45,94133,ENGINE
748.15,94133,RESCUE CAPTAIN
597.5333333,94133,TRUCK
1037.083333,94133,PRIVATE
1041.633333,94133,PRIVATE
1252.65,94133,MEDIC
748.15,94133,MEDIC
20.86666667,94133,ENGINE
1161.45,94133,PRIVATE
20.86666667,94133,MEDIC
748.15,94133,ENGINE
684.1666667,94133,MEDIC
597.5333333,94133,MEDIC
1252.65,94133,ENGINE
1201.266667,94133,TRUCK
81.56666667,94133,MEDIC
69.83333333,94133,TRUCK
1201.266667,94133,ENGINE
597.5333333,94133,MEDIC
832.15,94133,PRIVATE
823.5666667,94133,MEDIC
721.0333333,94133,MEDIC
420.15,94133,ENGINE
921.2833333,94133,ENGINE
813.6833333,94133,MEDIC
813.6833333,94133,ENGINE
832.15,94133,ENGINE
444.3166667,94133,ENGINE
921.2833333,94133,PRIVATE
130.75,94133,ENGINE
130.75,94133,TRUCK
1011.416667,94133,PRIVATE
821.7666667,94133,PRIVATE
33.25,94133,ENGINE
1011.416667,94133,ENGINE
721.0333333,94133,ENGINE
693.05,94133,PRIVATE
693.05,94133,ENGINE
420.15,94133,MEDIC
33.25,94133,MEDIC
710.9166667,94133,PRIVATE
1399.966667,94133,MEDIC
444.3166667,94133,MEDIC
821.7666667,94133,ENGINE
1011.2,94133,CHIEF
1135.7,94133,CHIEF
1397.7,94133,ENGINE
700.5666667,94133,MEDIC
1011.2,94133,TRUCK
720.05,94133,ENGINE
1397.7,94133,TRUCK
28.83333333,94133,ENGINE
868.85,94133,TRUCK
513.7333333,94133,ENGINE
880.95,94133,ENGINE
1397.7,94133,CHIEF
1397.7,94133,RESCUE SQUAD
670.5333333,94133,ENGINE
1393.033333,94133,TRUCK
1135.7,94133,ENGINE
1011.2,94133,ENGINE
1011.2,94133,CHIEF
1011.2,94133,CHIEF
670.5333333,94133,MEDIC
1135.7,94133,MEDIC
1011.2,94133,ENGINE
1084.5,94133,ENGINE
880.95,94133,PRIVATE
475.0166667,94133,ENGINE
1397.7,94133,ENGINE
28.83333333,94133,PRIVATE
1084.5,94133,PRIVATE
880.95,94133,ENGINE
1393.033333,94133,CHIEF
55.6,94133,MEDIC
1011.2,94133,ENGINE
1011.2,94133,MEDIC
880.95,94133,RESCUE CAPTAIN
513.7333333,94133,MEDIC
1166.016667,94133,PRIVATE
1397.7,94133,ENGINE
1011.2,94133,TRUCK
1011.2,94133,RESCUE SQUAD
552.95,94133,MEDIC
880.95,94133,MEDIC
1397.7,94133,MEDIC
475.0166667,94133,ENGINE
720.05,94133,PRIVATE
1397.7,94133,CHIEF
1397.7,94133,CHIEF
475.0166667,94133,PRIVATE
1393.033333,94133,ENGINE
1397.7,94133,TRUCK
1166.016667,94133,ENGINE
809.75,94133,RESCUE SQUAD
1396.616667,94133,MEDIC
642.15,94133,ENGINE
744.55,94133,MEDIC
1020.4,94133,PRIVATE
485.7166667,94133,MEDIC
642.15,94133,TRUCK
809.75,94133,TRUCK
1396.616667,94133,ENGINE
1361.166667,94133,ENGINE
10.88333333,94133,PRIVATE
10.88333333,94133,ENGINE
1366.566667,94133,RESCUE CAPTAIN
809.75,94133,MEDIC
642.15,94133,CHIEF
1361.166667,94133,MEDIC
809.75,94133,TRUCK
809.75,94133,ENGINE
809.75,94133,CHIEF
809.75,94133,CHIEF
809.75,94133,ENGINE
809.75,94133,CHIEF
809.75,94133,ENGINE
1366.566667,94133,ENGINE
1366.566667,94133,MEDIC
1020.4,94133,ENGINE
744.55,94133,ENGINE
984.1,94133,PRIVATE
891.0166667,94133,PRIVATE
1324.733333,94133,MEDIC
913.9,94133,TRUCK
857.1666667,94133,TRUCK
1094.6,94133,PRIVATE
984.1,94133,PRIVATE
1419.35,94133,CHIEF
1419.35,94133,TRUCK
984.1,94133,CHIEF
926.2333333,94133,ENGINE
811.6,94133,TRUCK
1200.133333,94133,MEDIC
913.9,94133,CHIEF
25.98333333,94133,ENGINE
1111.516667,94133,ENGINE
998.7333333,94133,CHIEF
1324.733333,94133,ENGINE
1200.133333,94133,ENGINE
923.5833333,94133,MEDIC
811.6,94133,CHIEF
984.1,94133,RESCUE SQUAD
25.98333333,94133,MEDIC
1094.6,94133,MEDIC
891.0166667,94133,ENGINE
857.1666667,94133,CHIEF
984.1,94133,ENGINE
811.6,94133,ENGINE
1375.383333,94133,MEDIC
913.9,94133,ENGINE
1375.383333,94133,MEDIC
857.1666667,94133,ENGINE
1375.383333,94133,ENGINE
1375.383333,94133,RESCUE CAPTAIN
768.2666667,94133,MEDIC
62.5,94133,PRIVATE
998.7333333,94133,ENGINE
984.1,94133,RESCUE CAPTAIN
923.5833333,94133,ENGINE
1111.516667,94133,MEDIC
926.2333333,94133,MEDIC
1419.35,94133,ENGINE
984.1,94133,TRUCK
998.7333333,94133,TRUCK
891.0166667,94133,ENGINE
825.1333333,94133,ENGINE
777.4166667,94133,ENGINE
668.6,94133,CHIEF
908.4,94133,ENGINE
663.2333333,94133,ENGINE
663.2333333,94133,CHIEF
908.4,94133,MEDIC
702.2,94133,ENGINE
1001.966667,94133,PRIVATE
500.1833333,94133,ENGINE
500.1833333,94133,ENGINE
963.7166667,94133,ENGINE
825.1333333,94133,PRIVATE
668.6,94133,CHIEF
594.5,94133,ENGINE
894.1166667,94133,ENGINE
894.1166667,94133,PRIVATE
777.4166667,94133,PRIVATE
1001.966667,94133,ENGINE
908.4,94133,ENGINE
291.7833333,94133,MEDIC
1174.833333,94133,MEDIC
594.5,94133,MEDIC
663.2333333,94133,TRUCK
963.7166667,94133,PRIVATE
1404.366667,94133,MEDIC
742.5833333,94133,ENGINE
668.6,94133,TRUCK
500.1833333,94133,MEDIC
702.2,94133,TRUCK
1398.55,94133,MEDIC
291.7833333,94133,ENGINE
1174.833333,94133,ENGINE
742.5833333,94133,MEDIC
1404.366667,94133,ENGINE
668.6,94133,ENGINE
668.6,94133,ENGINE
702.2,94133,TRUCK
165.0666667,94133,MEDIC
1294.016667,94133,ENGINE
1112.116667,94133,MEDIC
1294.016667,94133,ENGINE
1294.016667,94133,RESCUE CAPTAIN
1202.733333,94133,ENGINE
948.7833333,94133,PRIVATE
948.7833333,94133,ENGINE
1202.733333,94133,CHIEF
774.7,94133,ENGINE
532.1333333,94133,ENGINE
774.7,94133,MEDIC
532.1333333,94133,CHIEF
532.1333333,94133,TRUCK
1112.116667,94133,ENGINE
774.7,94133,SUPPORT
1294.016667,94133,PRIVATE
359.45,94133,MEDIC
442.5166667,94133,PRIVATE
1202.733333,94133,TRUCK
948.7833333,94133,ENGINE
1155.033333,94133,ENGINE
927.6166667,94133,MEDIC
927.6166667,94133,CHIEF
927.6166667,94133,ENGINE
891.0333333,94133,PRIVATE
927.6166667,94133,SUPPORT
215.4166667,94133,ENGINE
927.6166667,94133,MEDIC
927.6166667,94133,ENGINE
927.6166667,94133,ENGINE
927.6166667,94133,ENGINE
739,94133,TRUCK
843.7666667,94133,MEDIC
408.5,94133,MEDIC
1155.033333,94133,MEDIC
927.6166667,94133,SUPPORT
927.6166667,94133,TRUCK
927.6166667,94133,CHIEF
599.1666667,94133,PRIVATE
927.6166667,94133,SUPPORT
891.0333333,94133,ENGINE
523.3833333,94133,PRIVATE
1207.6,94133,MEDIC
927.6166667,94133,TRUCK
927.6166667,94133,RESCUE SQUAD
408.5,94133,ENGINE
927.6166667,94133,CHIEF
215.4166667,94133,MEDIC
883.95,94133,MEDIC
884.1833333,94133,ENGINE
927.6166667,94133,INVESTIGATION
927.6166667,94133,TRUCK
884.1833333,94133,MEDIC
927.6166667,94133,ENGINE
927.6166667,94133,RESCUE CAPTAIN
739,94133,MEDIC
927.6166667,94133,CHIEF
927.6166667,94133,ENGINE
1207.6,94133,ENGINE
927.6166667,94133,ENGINE
927.6166667,94133,ENGINE
724,94133,TRUCK
823.85,94133,ENGINE
2.25,94133,ENGINE
860.0833333,94133,ENGINE
835.3166667,94133,PRIVATE
905.8,94133,ENGINE
846.2166667,94133,PRIVATE
1052.966667,94133,PRIVATE
120.7666667,94133,MEDIC
823.85,94133,TRUCK
835.3166667,94133,ENGINE
2.25,94133,PRIVATE
1012.866667,94133,MEDIC
905.8,94133,TRUCK
1012.866667,94133,ENGINE
823.85,94133,PRIVATE
1272.15,94133,ENGINE
1272.15,94133,TRUCK
1374.883333,94133,ENGINE
860.0833333,94133,PRIVATE
689.6833333,94133,PRIVATE
905.8,94133,CHIEF
724,94133,ENGINE
724,94133,CHIEF
2.25,94133,ENGINE
1272.15,94133,ENGINE
120.7666667,94133,ENGINE
540.6833333,94133,PRIVATE
1052.966667,94133,ENGINE
689.6833333,94133,ENGINE
1374.883333,94133,MEDIC
555.4333333,94133,ENGINE
528.8,94133,MEDIC
1157.166667,94133,ENGINE
642.2,94133,TRUCK
870.9666667,94133,MEDIC
1267.383333,94133,ENGINE
61.95,94133,ENGINE
141.9,94133,MEDIC
61.95,94133,RESCUE CAPTAIN
555.4333333,94133,PRIVATE
908.7333333,94133,PRIVATE
1203.55,94133,ENGINE
206.0666667,94133,ENGINE
61.95,94133,MEDIC
1177.366667,94133,PRIVATE
1267.383333,94133,CHIEF
1267.383333,94133,TRUCK
908.7333333,94133,ENGINE
1055.25,94133,ENGINE
642.2,94133,MEDIC
1203.55,94133,PRIVATE
1146.466667,94133,ENGINE
1055.25,94133,PRIVATE
528.8,94133,ENGINE
1203.55,94133,ENGINE
598.15,94133,TRUCK
72.35,94133,ENGINE
72.35,94133,PRIVATE
1146.466667,94133,PRIVATE
870.9666667,94133,ENGINE
1157.166667,94133,MEDIC
1156.716667,94133,MEDIC
206.0666667,94133,MEDIC
859.9333333,94133,PRIVATE
730.35,94133,ENGINE
656.4333333,94133,MEDIC
1166.333333,94133,MEDIC
1166.333333,94133,ENGINE
730.35,94133,PRIVATE
1113.933333,94133,MEDIC
928.6,94133,ENGINE
1113.933333,94133,ENGINE
508.1666667,94133,PRIVATE
635,94134,MEDIC
1147.266667,94134,MEDIC
1254.683333,94134,MEDIC
1087.166667,94134,ENGINE
473.75,94134,MEDIC
1424.733333,94134,PRIVATE
473.75,94134,ENGINE
1150.316667,94134,MEDIC
1037.916667,94134,ENGINE
619.3,94134,ENGINE
1147.266667,94134,CHIEF
700,94134,MEDIC
619.3,94134,MEDIC
1087.166667,94134,MEDIC
1147.266667,94134,MEDIC
706.7166667,94134,MEDIC
706.7166667,94134,ENGINE
1424.733333,94134,MEDIC
1254.683333,94134,ENGINE
921.85,94134,TRUCK
786.5333333,94134,INVESTIGATION
528.3,94134,MEDIC
786.5333333,94134,ENGINE
1353.033333,94134,PRIVATE
528.95,94134,ENGINE
558.5333333,94134,ENGINE
31.3,94134,PRIVATE
786.5333333,94134,CHIEF
47.36666667,94134,PRIVATE
1353.033333,94134,ENGINE
786.5333333,94134,TRUCK
802.5833333,94134,MEDIC
528.95,94134,MEDIC
786.5333333,94134,RESCUE CAPTAIN
31.3,94134,ENGINE
558.5333333,94134,MEDIC
921.85,94134,ENGINE
861.65,94134,ENGINE
802.5833333,94134,ENGINE
921.85,94134,MEDIC
861.65,94134,MEDIC
1308.083333,94134,ENGINE
786.5333333,94134,MEDIC
1308.083333,94134,MEDIC
1308.083333,94134,MEDIC
921.85,94134,CHIEF
786.5333333,94134,MEDIC
528.3,94134,ENGINE
1313.133333,94134,MEDIC
940.7166667,94134,TRUCK
1313.133333,94134,RESCUE SQUAD
1008.683333,94134,MEDIC
1313.133333,94134,CHIEF
1313.133333,94134,TRUCK
1145.15,94134,MEDIC
1313.133333,94134,ENGINE
1145.15,94134,ENGINE
1313.133333,94134,MEDIC
986.75,94134,PRIVATE
589.2833333,94134,MEDIC
986.75,94134,ENGINE
940.7166667,94134,CHIEF
1313.133333,94134,TRUCK
1313.133333,94134,CHIEF
1071.016667,94134,MEDIC
984.75,94134,MEDIC
539.2333333,94134,MEDIC
940.7166667,94134,ENGINE
